emp_no,first_name,last_name,to_date,count
469284,Karlis,Anido,9999-01-01,1
469290,Mostafa,Varker,9999-01-01,2
469293,Phule,Koyama,9999-01-01,2
469311,Jenwei,Shimshoni,9999-01-01,2
469313,Tiina,Hebden,9999-01-01,2
469314,Eberhardt,Krupka,9999-01-01,2
469319,Uinam,Foote,9999-01-01,1
469340,Thanasis,Godskesen,9999-01-01,1
469357,Taisook,Domenig,9999-01-01,1
469358,Beshir,Haraldson,9999-01-01,2
469362,Martine,Nishimukai,9999-01-01,2
469365,Abdelaziz,Schiper,9999-01-01,2
469383,Uli,Malinowski,9999-01-01,1
469384,Shahab,Nivat,9999-01-01,2
469386,Cristinel,Cangellaris,9999-01-01,2
469408,Shridhar,Reeken,9999-01-01,2
469426,Naraig,Vakili,9999-01-01,2
469431,Yuguang,Gist,9999-01-01,2
469434,Yuuichi,Gils,9999-01-01,1
469439,Manibrata,Erva,9999-01-01,1
469447,Anneli,Zirintsis,9999-01-01,2
469466,Barton,Birnbaum,9999-01-01,2
469475,Hein,Munos,9999-01-01,1
469493,Hugo,Talmon,9999-01-01,2
469502,Xiaoqiang,Lung,9999-01-01,2
469509,Constantijn,Kaiserswerth,9999-01-01,2
469533,Insup,Kamble,9999-01-01,2
469536,Kinh,Chenney,9999-01-01,2
469546,Krassimir,Ginesta,9999-01-01,2
469575,Mircea,Collavizza,9999-01-01,2
469580,Weiye,Escriba,9999-01-01,2
469598,Hitomi,Escriba,9999-01-01,2
469599,Arunas,Keirsey,9999-01-01,2
469600,Mircea,Conry,9999-01-01,1
469665,Manibrata,Bressoud,9999-01-01,2
469670,Kasidit,Lyonns,9999-01-01,2
469671,Conal,Garrabrants,9999-01-01,2
469672,Guadalupe,Hashii,9999-01-01,2
469678,Dmitry,Clemencon,9999-01-01,1
469696,Makato,Harnett,9999-01-01,2
469699,Xuejia,Rothe,9999-01-01,2
469705,Denis,Kamber,9999-01-01,2
469712,Yolla,Gargeya,9999-01-01,1
469713,Weicheng,Lukaszewicz,9999-01-01,2
469720,Sarita,Rissland,9999-01-01,1
469726,Ranga,Stasinski,9999-01-01,2
469728,Randy,Dratva,9999-01-01,1
469731,Ramya,Bierman,9999-01-01,2
469733,Vishu,Khasidashvili,9999-01-01,2
469740,Tetsurou,Butterworth,9999-01-01,1
469758,Krisda,Pell,9999-01-01,2
469769,Ewing,Pelz,9999-01-01,2
469770,Yongmin,Lieberherr,9999-01-01,2
469779,Dayanand,Kaltofen,9999-01-01,2
469799,Genki,Bahl,9999-01-01,2
469806,Renny,Gelosh,9999-01-01,2
469807,Bangqing,Huxford,9999-01-01,1
469811,Marco,Braccini,9999-01-01,2
469830,Lillian,Cummings,9999-01-01,1
469839,Godehard,Luga,9999-01-01,2
469855,Arto,Cherinka,9999-01-01,2
469887,Gad,Highland,9999-01-01,2
469894,Fumiyo,Pargas,9999-01-01,2
469899,Make,Streng,9999-01-01,1
469910,Huiqun,Baranowski,9999-01-01,2
469918,Tsz,Zongker,9999-01-01,1
469919,Maya,Isaac,9999-01-01,1
469929,Isaac,Cardazo,9999-01-01,2
469931,Panayotis,Ruther,9999-01-01,2
469944,Tianruo,Frijda,9999-01-01,2
469951,Kien,Ebeling,9999-01-01,1
469958,Mikhail,Orlowska,9999-01-01,2
469972,Zhenhua,Litzler,9999-01-01,1
469974,Djenana,Cochrane,9999-01-01,2
469975,Akeel,Kusalik,9999-01-01,1
469976,Mamdouh,Loncour,9999-01-01,2
469985,Adit,Magliocco,9999-01-01,1
469995,Kerhong,Birjandi,9999-01-01,2
469996,Yuping,Orlowska,9999-01-01,2
470004,Sham,Couchot,9999-01-01,2
470014,Gro,Khasidashvili,9999-01-01,2
470017,Nidapan,Swift,9999-01-01,2
470018,Fuqing,Erez,9999-01-01,1
470033,Carrsten,Ciolek,9999-01-01,2
470047,Heeju,Bridgland,9999-01-01,2
470064,Jiong,Haldar,9999-01-01,2
470078,Guther,Varley,9999-01-01,1
470082,Goa,Kenevan,9999-01-01,1
470084,Tsvetan,Krychniak,9999-01-01,1
470085,Xiaoshan,Rajala,9999-01-01,2
470088,Henk,Brookner,9999-01-01,2
470102,Tze,Stamatiou,9999-01-01,1
470116,Xiaocheng,Anily,9999-01-01,2
470117,Hailing,Varman,9999-01-01,1
470127,Jahangir,Limongiello,9999-01-01,1
470137,Nahum,Llado,9999-01-01,1
470150,Richard,Foong,9999-01-01,1
470200,Dipankar,Rosar,9999-01-01,2
470212,Mark,Fraisse,9999-01-01,2
470216,Luise,Gornas,9999-01-01,2
470234,Zhonghui,Vanwelkenhuysen,9999-01-01,1
470235,Yuqun,Hanratty,9999-01-01,2
470264,Premal,Undy,9999-01-01,1
470276,Ishfaq,Kalorkoti,9999-01-01,2
470278,Martial,Busillo,9999-01-01,2
470292,Danco,Swiler,9999-01-01,1
470297,Jaewon,Peha,9999-01-01,1
470309,Xuedong,Gerlach,9999-01-01,2
470318,Remmert,Kolinko,9999-01-01,2
470319,Leen,Heping,9999-01-01,2
470336,Kwun,Farrel,9999-01-01,1
470343,Godehard,Kaelbling,9999-01-01,1
470364,Pranas,Munawer,9999-01-01,1
470366,Jianhao,Llado,9999-01-01,1
470386,Yongmin,dAstous,9999-01-01,2
470391,Eishiro,Baezner,9999-01-01,2
470393,Khatoun,Botman,9999-01-01,2
470400,Kenroku,Chinal,9999-01-01,2
470401,Inderjeet,Roohalamini,9999-01-01,1
470411,Eric,Worfolk,9999-01-01,1
470419,Fusako,Woycyznski,9999-01-01,2
470428,Gladys,Beausoleil,9999-01-01,2
470443,Ioana,Ciolek,9999-01-01,1
470475,Josyula,Siepmann,9999-01-01,2
470478,Masaru,Azadmanesh,9999-01-01,1
470494,Fabrizio,Argence,9999-01-01,2
470497,Unal,Reinhard,9999-01-01,2
470507,Kwun,McAlpine,9999-01-01,2
470511,Uno,Kawashima,9999-01-01,1
470531,Willard,Makrucki,9999-01-01,2
470533,Sakthirel,Comellas,9999-01-01,2
470546,Susanne,Barvinok,9999-01-01,2
470550,Uno,Perng,9999-01-01,1
470554,Mack,Mungall,9999-01-01,2
470574,Chrisa,Schaar,9999-01-01,2
470578,Reuven,Staelin,9999-01-01,2
470590,Changho,Birsak,9999-01-01,2
470592,Debatosh,Munke,9999-01-01,1
470603,Chikara,Kaiser,9999-01-01,1
470610,Jacqueline,Berztiss,9999-01-01,1
470619,Rimli,Junot,9999-01-01,1
470630,Huican,Jarecki,9999-01-01,2
470639,Xiaoqiang,Thebaut,9999-01-01,2
470651,Aleksandar,Stellhorn,9999-01-01,2
470657,Richara,Wissmann,9999-01-01,2
470662,Kenton,Beilner,9999-01-01,2
470665,Mats,Uhrik,9999-01-01,2
470666,Niteen,Pusterhofer,9999-01-01,2
470669,Shaowei,Dehkordi,9999-01-01,2
470673,Yongqiao,Neiman,9999-01-01,1
470681,Abdulah,Plump,9999-01-01,3
470687,Arunas,Gargeya,9999-01-01,1
470689,Tomofumi,Koprowski,9999-01-01,1
470715,Gill,Lorys,9999-01-01,1
470716,Munehiko,Nitsche,9999-01-01,1
470734,Zhonghua,Heyers,9999-01-01,1
470739,Alagu,Kornyak,9999-01-01,2
470741,Gor,Rijsenbrij,9999-01-01,1
470758,Tsz,Reistad,9999-01-01,2
470762,Ebbe,Cooke,9999-01-01,2
470767,Sachin,Poehlman,9999-01-01,2
470774,Tsz,Falster,9999-01-01,1
470782,Fen,Henders,9999-01-01,2
470808,Werner,Dulay,9999-01-01,2
470830,Paloma,Backhouse,9999-01-01,2
470834,Jianwen,Siochi,9999-01-01,1
470840,Barry,Bernick,9999-01-01,1
470845,Denis,Ozery,9999-01-01,1
470861,Gian,Schaad,9999-01-01,2
470866,Huai,Berztiss,9999-01-01,2
470882,Mabhin,Sabnani,9999-01-01,2
470901,Aral,Rajaraman,9999-01-01,1
470905,Tesuro,Goodrum,9999-01-01,2
470933,Lakshmi,Walstra,9999-01-01,1
470973,Juyoung,Zastre,9999-01-01,1
470976,Snehasis,Dredge,9999-01-01,2
470979,Nahum,dAstous,9999-01-01,2
471001,Parke,Schade,9999-01-01,2
471017,Miomir,Erie,9999-01-01,3
471036,Yishay,Muhlberg,9999-01-01,2
471038,Arumugam,Marrakchi,9999-01-01,2
471039,Satoru,Menhoudj,9999-01-01,1
471047,Sadok,Karunanithi,9999-01-01,2
471050,Mingdong,Sluis,9999-01-01,2
471064,Anoosh,Perl,9999-01-01,2
471065,Herbert,Stafford,9999-01-01,2
471073,Vugranam,Bresenham,9999-01-01,1
471079,Kasturi,Swiss,9999-01-01,2
471080,Jeane,Morton,9999-01-01,1
471096,Ingmar,Merli,9999-01-01,1
471103,Zissis,Bouloucos,9999-01-01,2
471107,Akeno,Muhlberg,9999-01-01,1
471124,Shakhar,Falck,9999-01-01,1
471131,Subhankar,Wixon,9999-01-01,2
471136,Arvind,Birch,9999-01-01,2
471139,Kiyotoshi,Collavizza,9999-01-01,2
471140,Noritoshi,Halloran,9999-01-01,2
471151,Murthy,Curless,9999-01-01,2
471153,Dante,Willoner,9999-01-01,2
471155,Samphel,Kaiser,9999-01-01,2
471156,Venkatesan,Shimshoni,9999-01-01,2
471160,Shounak,Unni,9999-01-01,2
471162,Renee,Pouyioutas,9999-01-01,2
471173,Bedrich,Kaiser,9999-01-01,1
471180,Gianluca,Mitchem,9999-01-01,1
471183,Remco,Trumbly,9999-01-01,1
471198,Bouchung,Peck,9999-01-01,1
471203,Jianhao,Serot,9999-01-01,2
471233,Shigehito,Kalefeld,9999-01-01,2
471239,Adas,Marletta,9999-01-01,1
471244,Brigham,Kalorkoti,9999-01-01,1
471250,Sivanarayana,Ferretti,9999-01-01,2
471255,Mohua,Luck,9999-01-01,2
471271,Domenico,Kushnir,9999-01-01,2
471276,Sajjad,Munck,9999-01-01,1
471293,Christoper,Ranon,9999-01-01,1
471295,Pragnesh,Cronau,9999-01-01,2
471297,Zeljko,Ramras,9999-01-01,1
471300,Jaana,Rassart,9999-01-01,2
471304,Shrikanth,Barvinok,9999-01-01,2
471322,Aloys,Poupard,9999-01-01,2
471327,Ziva,Paciorek,9999-01-01,2
471332,Terresa,Bolotov,9999-01-01,1
471336,Florian,Diderrich,9999-01-01,2
471353,Ayonca,Naumovich,9999-01-01,2
471361,Gaurav,Gewali,9999-01-01,1
471363,Isamu,Sridhar,9999-01-01,2
471375,Youssef,Beeson,9999-01-01,2
471383,Mohammed,Aamodt,9999-01-01,2
471385,Nirmal,Ratzlaff,9999-01-01,2
471388,Amalendu,Poupard,9999-01-01,2
471391,Janche,Ghandeharizadeh,9999-01-01,3
471395,Rasikan,Eickenmeyer,9999-01-01,2
471396,Monique,Itschner,9999-01-01,2
471404,Toshimo,Kopetz,9999-01-01,2
471418,Chinhyun,Ishibashi,9999-01-01,2
471419,Gully,Monarch,9999-01-01,2
471422,Teunis,Atchley,9999-01-01,1
471424,Freyja,Jiang,9999-01-01,1
471425,Shen,Asmuth,9999-01-01,1
471433,Takanari,Khamsi,9999-01-01,2
471437,Christoper,Impagliazzo,9999-01-01,1
471439,Theirry,Czaja,9999-01-01,1
471444,Xinan,Welham,9999-01-01,1
471445,Duangkaew,Zaccaria,9999-01-01,1
471449,Kellyn,Velardi,9999-01-01,2
471461,Jovan,Brickell,9999-01-01,2
471467,Nimmagadda,Gien,9999-01-01,2
471472,Youjian,Halloran,9999-01-01,2
471483,Janalee,Ozeki,9999-01-01,1
471517,Arnd,Siochi,9999-01-01,2
471529,Munir,Aloia,9999-01-01,2
471540,Odoardo,Baca,9999-01-01,1
471545,Kwangyoen,Guting,9999-01-01,1
471546,Cedric,Picht,9999-01-01,1
471549,Alejandro,Ramsak,9999-01-01,1
471550,Sadegh,Fujisaki,9999-01-01,1
471577,Xiaoheng,Maccarone,9999-01-01,1
471584,Volkmar,Ranon,9999-01-01,1
471589,Jiong,Vuskovic,9999-01-01,2
471606,Masadi,Kropp,9999-01-01,2
471622,Baziley,Rothenberg,9999-01-01,2
471631,Mingsen,Ibel,9999-01-01,1
471633,Kyoichi,Jervis,9999-01-01,2
471637,Jaihie,Butner,9999-01-01,1
471646,Leandro,Unni,9999-01-01,1
471647,Zhiwei,Puppe,9999-01-01,2
471664,Breannda,Bharadwaj,9999-01-01,1
471678,Babette,Koshiba,9999-01-01,1
471679,Suzette,Bazelow,9999-01-01,2
471683,Christ,Yetto,9999-01-01,2
471707,Ramachenga,Serra,9999-01-01,2
471708,Nagui,Candan,9999-01-01,1
471710,Soenke,Junot,9999-01-01,1
471715,Pasqua,Schusler,9999-01-01,2
471716,Yuichiro,Billingsley,9999-01-01,1
471719,Basant,Gerteisen,9999-01-01,1
471726,Xiadong,Hashii,9999-01-01,1
471728,Tadahiko,Heystek,9999-01-01,2
471747,Tadahiro,Krider,9999-01-01,1
471748,Mayumi,Picel,9999-01-01,2
471753,Arlette,Pero,9999-01-01,2
471764,Gao,Schaaf,9999-01-01,2
471766,Tadanori,Miake,9999-01-01,2
471768,Rutger,Cannard,9999-01-01,1
471773,Conrado,Demri,9999-01-01,2
471782,Alexius,Strehl,9999-01-01,2
471790,Charmane,Asrin,9999-01-01,1
471799,Heather,Flanders,9999-01-01,2
471800,Guttorm,Diderrich,9999-01-01,2
471809,Moty,Paciorek,9999-01-01,1
471814,Saeed,Keustermans,9999-01-01,1
471815,Adas,Sidje,9999-01-01,2
471833,Tuval,Merlo,9999-01-01,2
471839,Christoph,Honiden,9999-01-01,2
471849,Jaihie,Benner,9999-01-01,2
471858,Chinya,Ruther,9999-01-01,1
471861,Morris,Orlowski,9999-01-01,2
471867,Zhensheng,Katalagarianos,9999-01-01,2
471870,Tze,Seiwald,9999-01-01,2
471887,Volkmar,Renear,9999-01-01,1
471899,Eran,Molberg,9999-01-01,2
471904,Youssef,Brender,9999-01-01,2
471921,Claude,Mikschl,9999-01-01,2
471929,Kristen,Bale,9999-01-01,1
471942,Heekeun,Hardjono,9999-01-01,3
471943,Alselm,Pleszkun,9999-01-01,1
471948,Debaprosad,Perng,9999-01-01,2
471960,Junichi,Cooley,9999-01-01,2
471962,Joydip,Bach,9999-01-01,2
471964,Janche,Leaver,9999-01-01,2
471970,Lalit,Demos,9999-01-01,2
471975,Otilia,Zschoche,9999-01-01,1
471976,Torsten,Henseler,9999-01-01,2
471985,Mana,Ushiama,9999-01-01,1
471986,Mads,Ranst,9999-01-01,1
471989,Tomokazu,Kadhim,9999-01-01,1
471991,Janche,Farrag,9999-01-01,2
472008,Fen,Salvesen,9999-01-01,2
472009,Kotesh,Basart,9999-01-01,1
472012,Evgueni,Kavraki,9999-01-01,1
472020,Leszek,Litzler,9999-01-01,3
472021,Marsha,Wielonsky,9999-01-01,1
472022,Somnath,Bennis,9999-01-01,2
472026,Ronghao,Savasere,9999-01-01,1
472038,Garnet,Thombley,9999-01-01,2
472047,Florian,Beutelspacher,9999-01-01,1
472064,Temple,Litecky,9999-01-01,1
472066,Hugo,Schurmann,9999-01-01,3
472096,Lubomir,Ernst,9999-01-01,3
472108,Yechiam,Yoshizawa,9999-01-01,2
472116,Jaroslava,Azevdeo,9999-01-01,1
472121,Jenwei,Serra,9999-01-01,2
472130,Leucio,Biran,9999-01-01,1
472133,Nathan,Boreale,9999-01-01,1
472149,Sverrir,Luck,9999-01-01,1
472159,Vasilii,Ashish,9999-01-01,1
472172,Janalee,Dengi,9999-01-01,2
472186,Dung,Janetzko,9999-01-01,1
472192,Padma,Wrigley,9999-01-01,2
472194,Bokyung,Zultner,9999-01-01,1
472203,Deborah,Brendel,9999-01-01,1
472209,Kasturi,Thambidurai,9999-01-01,2
472221,Takahiro,Naumovich,9999-01-01,2
472223,Hidde,Birke,9999-01-01,2
472234,Kensyu,Lunt,9999-01-01,2
472250,Roded,Maierhofer,9999-01-01,1
472255,Marlo,Krohn,9999-01-01,2
472268,Satoru,Lemarechal,9999-01-01,2
472282,Takahira,Chachaty,9999-01-01,2
472303,Kiam,Schmiedel,9999-01-01,2
472307,Rance,Burnard,9999-01-01,1
472309,Arunas,Chimia,9999-01-01,2
472310,Sashi,Dulin,9999-01-01,2
472335,Zeljko,Jansen,9999-01-01,2
472340,Gaurav,Jonsson,9999-01-01,2
472349,Zeljko,Ouhyoung,9999-01-01,2
472366,Aral,Rattan,9999-01-01,1
472375,Ranan,Weedon,9999-01-01,2
472381,Yucel,Maraist,9999-01-01,2
472391,Mohammed,Simmel,9999-01-01,1
472392,Uzi,Masada,9999-01-01,1
472399,Heping,Falck,9999-01-01,1
472402,Susanna,Rande,9999-01-01,2
472403,Leah,Woycyznski,9999-01-01,2
472411,Tianruo,Veldwijk,9999-01-01,2
472412,Zine,Eiter,9999-01-01,1
472423,Claude,Itzfeldt,9999-01-01,2
472426,Baocai,Markovitch,9999-01-01,2
472429,Gully,Cyre,9999-01-01,1
472459,Emdad,Peternell,9999-01-01,2
472485,Tetsushi,Farrar,9999-01-01,2
472496,Satosi,Marakhovsky,9999-01-01,2
472504,Nobuyoshi,Riefers,9999-01-01,2
472509,Jaroslava,Bolotov,9999-01-01,2
472512,Mayuri,Edelhoff,9999-01-01,1
472513,Sanjoy,Birta,9999-01-01,2
472518,Mong,Swift,9999-01-01,1
472565,Qunsheng,Henders,9999-01-01,1
472574,Mingdong,Stassinopoulos,9999-01-01,1
472588,Mary,Rosti,9999-01-01,1
472591,Eckart,Bondorf,9999-01-01,1
472598,Xuejun,Levasseur,9999-01-01,2
472611,Susanne,Malinowski,9999-01-01,1
472622,Kensei,Bage,9999-01-01,1
472633,Rosalyn,Picaronny,9999-01-01,2
472635,Jixiang,Tagansky,9999-01-01,2
472640,Khun,Kobara,9999-01-01,2
472644,Toney,Gecseg,9999-01-01,2
472650,Theirry,Ratnakar,9999-01-01,1
472657,Ingemar,Shumilov,9999-01-01,1
472665,Rajmohan,Lueh,9999-01-01,2
472678,Mitsuyuki,Gruenwald,9999-01-01,2
472681,Richara,Kilgore,9999-01-01,2
472686,Prasadram,Oxman,9999-01-01,2
472692,IEEE,Danecki,9999-01-01,2
472701,Jiann,Isaac,9999-01-01,1
472705,Chaoyi,Gimarc,9999-01-01,1
472706,Kerryn,Morrin,9999-01-01,2
472708,Kokou,Streit,9999-01-01,2
472709,Anestis,Majewski,9999-01-01,1
472719,Arunas,Lammel,9999-01-01,1
472720,Gal,Sudbeck,9999-01-01,2
472723,Arvind,Kowalchuk,9999-01-01,1
472735,Zejun,Miyakawa,9999-01-01,2
472736,Franziska,Silva,9999-01-01,2
472740,Mong,Demian,9999-01-01,1
472743,Lunjin,Zweizig,9999-01-01,1
472748,Malu,Denny,9999-01-01,2
472764,Boalin,Emden,9999-01-01,2
472781,Huan,Hasham,9999-01-01,2
472795,Teiji,Knightly,9999-01-01,2
472797,Behnaam,Griswold,9999-01-01,2
472808,Duangkaew,Landherr,9999-01-01,2
472829,Baziley,Highland,9999-01-01,2
472834,Giordano,Lanphier,9999-01-01,2
472853,Gila,Limongiello,9999-01-01,2
472857,Xiaoqiang,Aseltine,9999-01-01,2
472867,Zito,Bondorf,9999-01-01,1
472900,Shahaf,Copas,9999-01-01,1
472907,Sanjit,Chepyzhov,9999-01-01,2
472914,Weidon,Lorho,9999-01-01,2
472920,Shuichi,Cronin,9999-01-01,2
472925,Fusako,Prampolini,9999-01-01,2
472931,Hsiangchu,Vandervoorde,9999-01-01,2
472939,Naraig,Dalton,9999-01-01,2
472957,Guiseppe,Brookman,9999-01-01,1
472959,Mingdong,Leslie,9999-01-01,1
472964,Shigeo,Beznosov,9999-01-01,1
472977,Hauke,Peot,9999-01-01,2
472978,Vishu,Zschoche,9999-01-01,2
472981,Nikolaos,Lally,9999-01-01,2
472984,Achilleas,Molberg,9999-01-01,2
472985,Khun,Lieblein,9999-01-01,2
472990,Kyoichi,Hitomi,9999-01-01,2
473015,Filipe,Ranst,9999-01-01,2
473021,Akemi,Attimonelli,9999-01-01,1
473038,Radhika,Furudate,9999-01-01,2
473049,Arie,Lyonns,9999-01-01,2
473076,Shaowei,Chelton,9999-01-01,2
473078,Feiyu,Bernatsky,9999-01-01,1
473100,Falguni,Speer,9999-01-01,2
473113,Toshimitsu,Angelov,9999-01-01,2
473116,Sadun,Bultermann,9999-01-01,2
473128,Weijing,Dredge,9999-01-01,2
473134,Navid,Perz,9999-01-01,1
473140,Jiakeng,Rosti,9999-01-01,2
473160,Fuqing,Rosay,9999-01-01,1
473166,Masamitsu,Erde,9999-01-01,1
473178,Mototsugu,Verhoeff,9999-01-01,1
473184,Patricio,Slutz,9999-01-01,2
473186,Jiann,Tagansky,9999-01-01,2
473200,Kerhong,Famili,9999-01-01,1
473202,Sadun,Benzmuller,9999-01-01,1
473214,Miomir,Validov,9999-01-01,1
473215,Keung,Ritzmann,9999-01-01,2
473224,Arup,Crabtree,9999-01-01,2
473232,Jagoda,Baez,9999-01-01,1
473275,Leaf,Janetzko,9999-01-01,2
473287,Odysseas,Bednarek,9999-01-01,2
473307,Marla,Warwick,9999-01-01,2
473314,Hironobu,Ruemmler,9999-01-01,2
473318,Khalil,Underwood,9999-01-01,2
473322,Pantung,Lodder,9999-01-01,2
473329,Rajmohan,Chaudhury,9999-01-01,2
473330,Naraig,Perfilyeva,9999-01-01,2
473350,Maia,Hammerschmidt,9999-01-01,1
473357,Weidon,Auyong,9999-01-01,2
473365,Luisa,Eterovic,9999-01-01,1
473370,Takushi,Zwicker,9999-01-01,2
473377,Mrinalini,Zumaque,9999-01-01,1
473379,Avishai,Callaway,9999-01-01,2
473398,Vojin,Ouhyoung,9999-01-01,1
473411,Piyush,Leaver,9999-01-01,1
473445,Koldo,Janetzko,9999-01-01,2
473454,Yonghoan,Masaki,9999-01-01,2
473455,Shawna,Fabrizio,9999-01-01,2
473469,Subhrajyoti,Bhattacharjee,9999-01-01,1
473471,Stabislas,Basawa,9999-01-01,2
473475,Dinkar,Moffat,9999-01-01,1
473477,Giap,Lindqvist,9999-01-01,1
473492,Doohun,Vuskovic,9999-01-01,1
473502,Satyanarayana,Fontet,9999-01-01,1
473514,Valeri,Kawashimo,9999-01-01,2
473519,Douadi,Sifakis,9999-01-01,1
473521,Malu,Katalagarianos,9999-01-01,2
473530,Chenye,Schrift,9999-01-01,2
473560,Subir,Ouhyoung,9999-01-01,2
473564,Serge,Basagni,9999-01-01,2
473577,Bodo,Vesna,9999-01-01,2
473579,Srinidhi,Champarnaud,9999-01-01,2
473585,Doowon,Ushiama,9999-01-01,1
473593,Marla,Esteva,9999-01-01,2
473599,Gennady,Rissanen,9999-01-01,1
473605,Nectarios,Monarch,9999-01-01,2
473619,Goo,Doering,9999-01-01,2
473644,Ortrun,Makrucki,9999-01-01,2
473645,Richard,Lichtner,9999-01-01,2
473659,Eishiro,Antonisse,9999-01-01,2
473669,Maya,Doering,9999-01-01,2
473688,Valeri,Auyong,9999-01-01,1
473690,Zhanqiu,Junot,9999-01-01,1
473701,Richard,Angel,9999-01-01,2
473715,Kwangho,Bultermann,9999-01-01,2
473718,Noritoshi,Luff,9999-01-01,2
473719,Bader,Mattern,9999-01-01,1
473740,Yaghout,Gladwell,9999-01-01,1
473741,Miomir,Chepyzhov,9999-01-01,1
473757,Xuejia,Bamford,9999-01-01,2
473776,Aemilian,Demir,9999-01-01,2
473779,Qingxiang,Verspoor,9999-01-01,1
473783,Steve,Marchegay,9999-01-01,1
473800,Herb,Lakshmanan,9999-01-01,1
473801,Rosine,Manderick,9999-01-01,2
473804,Gopalakrishnan,Baba,9999-01-01,1
473805,Shunichi,Hoogerwoord,9999-01-01,1
473806,Suebskul,Janocha,9999-01-01,2
473808,Mitsuyuki,Wissmann,9999-01-01,2
473812,Khue,Levergood,9999-01-01,2
473822,Gina,Chaudhury,9999-01-01,2
473825,Renny,Luke,9999-01-01,2
473834,Kish,Zobel,9999-01-01,2
473845,Munehiko,Lung,9999-01-01,1
473848,Magdalena,Butner,9999-01-01,2
473857,Vesna,Tetzlaff,9999-01-01,1
473897,Seongbae,Rattan,9999-01-01,1
473899,Yucai,Badache,9999-01-01,1
473903,Stella,Sichman,9999-01-01,2
473911,Kwangyoen,Coorg,9999-01-01,1
473913,Sanjay,Munro,9999-01-01,1
473916,Leaf,Uludag,9999-01-01,2
473919,Achilleas,Scallan,9999-01-01,2
473921,Pragnesh,Kamber,9999-01-01,2
473944,Kazuhiko,Rahier,9999-01-01,1
473947,Van,Alencar,9999-01-01,1
473953,Janche,Heystek,9999-01-01,1
473954,Kristin,Bugrara,9999-01-01,1
473964,Sanjeeva,Hempstead,9999-01-01,2
473975,Nagui,Yoshizawa,9999-01-01,2
474022,Hironoby,Llado,9999-01-01,1
474063,Seongbin,Wilfing,9999-01-01,2
474073,Nishit,Vigier,9999-01-01,2
474076,Masoud,Pusterhofer,9999-01-01,2
474086,Florian,Peroz,9999-01-01,1
474124,Magy,Koblick,9999-01-01,1
474131,Shridhar,Riexinger,9999-01-01,2
474138,Yagil,Cairo,9999-01-01,2
474154,Jackson,Taneja,9999-01-01,2
474158,Jongsuk,Heijenga,9999-01-01,2
474168,Ulises,Bala,9999-01-01,2
474173,Xiahua,Slaats,9999-01-01,2
474176,Shimshon,Azuma,9999-01-01,2
474183,Padma,Garnick,9999-01-01,1
474193,Phillip,Speckmann,9999-01-01,2
474194,Ult,Iisaka,9999-01-01,2
474200,Masako,Sabnani,9999-01-01,2
474209,Charmane,Masand,9999-01-01,2
474220,Vishwani,Munawer,9999-01-01,1
474221,Bojan,Heuser,9999-01-01,2
474232,Masamitsu,Jahnichen,9999-01-01,1
474254,Rosine,Munck,9999-01-01,2
474260,Willard,Pellegrinelli,9999-01-01,1
474276,Kazunori,Randt,9999-01-01,2
474290,Fei,Zhiwei,9999-01-01,1
474303,Marco,Hockney,9999-01-01,1
474324,Jackson,Ariola,9999-01-01,2
474344,Feixiong,Imataki,9999-01-01,1
474353,Kannan,Zizka,9999-01-01,1
474370,Susanna,Chelton,9999-01-01,1
474376,Jovan,Bage,9999-01-01,3
474386,Collette,Ohori,9999-01-01,2
474388,Shooichi,Bach,9999-01-01,2
474400,Herb,Ushiama,9999-01-01,2
474410,Souichi,Potthoff,9999-01-01,1
474421,Lech,McAlpine,9999-01-01,1
474439,Genta,Bauknecht,9999-01-01,2
474447,Taizo,Fiutem,9999-01-01,1
474453,Zhenbing,Poujol,9999-01-01,2
474474,Kazuhira,Lammel,9999-01-01,2
474480,Shuji,Bisiani,9999-01-01,1
474490,Stafford,Koshiba,9999-01-01,2
474505,Percy,Schaft,9999-01-01,2
474519,Paloma,Kawashima,9999-01-01,2
474527,Tsz,Delgrange,9999-01-01,2
474528,Billie,Georg,9999-01-01,2
474556,Duri,Hartvigsen,9999-01-01,1
474569,Paraskevi,Nyanchama,9999-01-01,2
474577,Manohar,Plump,9999-01-01,2
474580,Elvia,Grabner,9999-01-01,2
474586,Masamitsu,Wrigley,9999-01-01,2
474619,Douadi,Lieberherr,9999-01-01,2
474636,Cristinel,Farrel,9999-01-01,2
474641,Xinan,Nastansky,9999-01-01,2
474646,Nikolaos,Cannane,9999-01-01,1
474654,Rayond,Schach,9999-01-01,2
474657,Bodo,Rothe,9999-01-01,2
474684,Chinhyun,Klyachko,9999-01-01,1
474690,Tristan,Rosin,9999-01-01,2
474697,Jenwei,Collette,9999-01-01,1
474710,Hirochika,Roison,9999-01-01,2
474725,Mayuko,Copas,9999-01-01,2
474728,Kousuke,Fandrianto,9999-01-01,2
474735,Kendra,Peir,9999-01-01,2
474739,Vitali,Pargas,9999-01-01,2
474755,Christ,Varker,9999-01-01,1
474787,Jaideep,Molenaar,9999-01-01,2
474797,Nitsan,Talmor,9999-01-01,2
474798,Chiranjit,Gide,9999-01-01,2
474801,Aleksandar,Slaats,9999-01-01,2
474813,Gladys,Dusink,9999-01-01,2
474818,Narain,Ghemri,9999-01-01,2
